video_id,title,channel,raw_views,log_views,in_degree_cent,betweenness,eigenvector,pagerank,influence,parsed_views,community,origin_query,parent_video,clean_title,doc_vector,cluster,thumbnail_path
y5ALFBKxodo,The Gay Straight Man,Tronn,428996,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,428996,33,,,gay straight man,"[ 7.67907873e-03  3.66819091e-04 -7.02011958e-03 -9.95814800e-04
  5.41249104e-03 -1.82909577e-03  3.11776111e-03  7.32777361e-03
  3.54212010e-03 -2.80576805e-03  7.91607331e-03  1.53705350e-03
  1.86329801e-03 -4.02433192e-03 -9.13938228e-03 -1.60280522e-03
 -2.48342403e-03 -1.38904229e-02 -6.85053132e-03 -1.55283874e-02
  2.15292280e-03 -7.17328861e-03  5.19825751e-03  8.66545539e-04
  5.17030293e-03  3.56843491e-04  5.31475525e-03 -5.58257848e-03
 -5.61654009e-03 -2.00647116e-03 -6.73409877e-03  8.59747641e-03
 -8.15087650e-03  3.31760244e-03 -2.36199866e-03 -1.35526888e-03
  4.05400945e-03 -5.39458450e-03 -8.52318131e-04  2.17404496e-03
  6.36659889e-03 -5.56668127e-03 -2.96387635e-03 -4.11073386e-04
  1.90456468e-03  4.76101320e-03  3.08173709e-03 -6.87042763e-03
  1.07973423e-02  4.42391634e-03  3.68057075e-03 -7.11859111e-03
 -5.45295281e-03  7.44571444e-03 -2.70601828e-04 -5.86780952e-05
  6.36818586e-03  1.02340179e-02  1.51329034e-03 -7.65593257e-03
  7.25002261e-03  1.69145421e-03  4.11706790e-03 -2.99672596e-03
 -3.74745787e-03 -2.99531687e-03 -2.12122477e-03 -4.39203950e-03
 -9.08427685e-03 -5.05633932e-03 -2.44463189e-03  8.35372414e-03
  5.88174723e-03 -6.80766674e-03 -1.93401799e-03 -7.49900704e-03
  2.89639598e-03 -2.01983275e-04  7.10384734e-03 -4.15990315e-03
 -4.99768555e-03 -2.61034700e-03  5.75438235e-03  9.50570405e-03
 -3.01768305e-03  2.29295762e-03 -1.77294132e-03 -2.90055037e-03
 -4.04860405e-03 -7.68798636e-03 -2.81781191e-04  3.74629349e-03
  2.24879989e-03  7.91344792e-03  8.91623087e-03  2.61759781e-03
  8.40916391e-03  1.07148872e-03 -5.09075169e-03  4.54861484e-03]",2,thumbnails/y5ALFBKxodo_max.jpg
cr5mBnQyfsM,We Made DIY Adult Toys,Burnett Foundation Aotearoa,621741,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,621741,33,,,made diy adult toys,"[ 2.09370861e-04  3.47096939e-04  4.36091004e-03  4.08662856e-03
  4.96011926e-04 -1.16735576e-02  5.17108827e-04  2.78571597e-03
 -4.18765191e-03  3.44307884e-03 -1.06961583e-04  1.40871061e-03
 -6.77000731e-03  1.65896513e-03  9.19452868e-05  1.81311276e-04
  1.01807760e-03 -2.35895324e-03 -5.08271763e-03 -6.97745848e-03
 -5.05225500e-03  2.88665993e-04  7.87687674e-03 -6.19821949e-04
  3.91695369e-03 -2.31658388e-03  1.03871548e-03  3.10860295e-03
 -4.81736986e-03 -1.04279700e-03  5.39961783e-03 -4.27209120e-03
 -3.56595730e-04 -7.79302558e-04 -2.63059977e-03  1.03465212e-03
  1.90061098e-03 -9.66180523e-04 -7.12588849e-03 -1.02663152e-02
 -7.18821026e-03 -1.62069849e-03  5.28175267e-04  2.32436229e-04
  7.10781664e-03 -1.90395885e-03  4.93485760e-03  6.90067187e-04
  7.11397384e-04 -3.90633824e-04 -2.66898470e-03 -4.67230845e-03
  6.56300690e-04  4.45675803e-03 -5.59566775e-04  6.86650211e-03
  2.11284403e-03  4.23918944e-03 -1.00541916e-02  3.74353537e-03
 -7.48912757e-03  1.83933647e-04  2.25468818e-03  1.90284778e-03
 -6.40484877e-03  1.91628654e-03  2.06210581e-03  8.48308392e-03
 -9.92754474e-03 -5.08863654e-04 -6.35789055e-03 -6.24021888e-03
  8.90605850e-04  8.55747610e-03  1.86090381e-03  1.12755294e-03
 -7.46464822e-04 -1.46031776e-03 -4.85918485e-03  6.17540115e-03
  5.30441757e-03 -1.02549442e-03 -3.24424147e-03 -2.76748464e-03
  4.28403495e-03 -3.89300636e-03 -9.28687863e-03  1.19997635e-02
 -3.92637774e-03 -3.24757094e-03 -2.55248253e-03  1.04736062e-02
 -5.52972918e-03  2.79837777e-03  3.91736021e-03  9.11958516e-03
  7.22080516e-03 -5.92904631e-04 -9.18708509e-04 -2.05734000e-03]",12,thumbnails/cr5mBnQyfsM_max.jpg
_NXYpEMEZPc,Dress better without trying harder,Speeed,1156037,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,1156037,33,,,dress better without trying harder,"[-1.36904058e-03 -8.90057301e-04  5.83359087e-03  4.02494520e-03
  2.13150890e-03 -2.03372026e-03  3.53078009e-03  4.88252193e-03
 -4.92096925e-03 -2.87758070e-03 -7.04534177e-04 -6.46688789e-03
  6.09303301e-04 -8.34103674e-03  1.41542486e-03 -6.88309222e-03
  5.98976389e-04 -1.04543651e-02  1.19334320e-03 -7.44617218e-03
  1.33982406e-03 -4.38446325e-04  2.98123894e-04  2.27186573e-03
  1.40578413e-04  1.23539779e-04 -4.53312276e-03 -6.29375316e-03
 -8.32423475e-03 -3.94609012e-03  5.97787614e-04 -2.94820941e-03
  6.83055585e-03 -9.59800277e-03  1.13099872e-03 -5.00151888e-04
  1.25838642e-03 -1.80091092e-03 -4.53651138e-03  8.62505112e-04
  1.17845647e-03 -9.29027889e-03 -6.15084311e-04  3.06323799e-03
  1.79518235e-03 -3.03401030e-03  3.09925672e-04 -2.48561217e-03
  1.27149920e-03  2.32611480e-03 -5.06117707e-03 -1.51156669e-03
 -2.48590484e-03 -7.17840914e-04 -2.12323386e-03 -2.51055532e-03
 -2.28342437e-03 -1.23936741e-03 -7.91676622e-03  7.31421309e-03
  4.17878618e-03 -3.89198452e-04  5.04806777e-03 -2.67978967e-03
 -4.56297724e-03 -1.43574749e-03  2.32972065e-03  7.82915298e-03
 -5.35301818e-03  5.21794893e-03 -3.70794139e-03 -7.42038887e-04
  8.60189367e-03 -2.75908527e-03  7.57364323e-03  1.36597443e-03
 -1.98873249e-03 -4.75546025e-04 -5.73861878e-04 -6.18548831e-03
  1.18802430e-03 -2.04807706e-03 -1.00903995e-02  9.87165142e-03
 -5.32892859e-03  3.78345768e-03 -3.86172091e-03  3.25394538e-03
  8.97389557e-03 -5.67224249e-03  5.31470776e-03 -2.27178959e-03
  1.57114223e-03  3.48575017e-03  2.86748470e-03  3.18746828e-03
 -6.82384343e-05 -8.14957824e-03 -1.95774110e-03 -7.29950890e-03]",12,thumbnails/_NXYpEMEZPc_max.jpg
4euCYB3-djA,11 Traits of People Who Have Suffered TOO Much,Psych2Go,146292,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,146292,33,,,traits people suffered much,"[-4.12299903e-03  1.94244683e-04 -2.98756815e-04 -6.46431325e-03
  7.34793721e-03  3.53453145e-03  6.19728118e-03  4.15190449e-03
  2.91315862e-03 -3.58910416e-03  2.22608168e-03 -7.16300542e-03
  4.41097235e-03 -4.95797954e-03 -4.43056365e-03  5.23146614e-03
  5.80789661e-03  5.10129263e-04  5.49413403e-03 -3.08775157e-03
 -6.04694569e-03 -5.57168294e-03 -3.69395828e-03  4.85627539e-03
  4.41653747e-03  3.25122928e-05  7.65060866e-03 -5.64073538e-03
 -6.77987328e-03  3.80464667e-03  3.67899821e-03  3.87314777e-03
  1.73839950e-03 -7.42301997e-03  1.77200080e-03  8.82195774e-03
 -8.67229234e-03 -3.32303019e-03 -9.19194520e-03 -9.26134735e-03
 -9.04518925e-03 -6.01944840e-03 -5.45121124e-03  8.51288438e-03
 -3.17245285e-04 -7.50337087e-04 -2.53938837e-03  2.13158829e-03
 -4.57207533e-03  7.65758101e-04  5.98845584e-03  9.12497472e-03
 -8.76055844e-03  4.55489662e-03 -8.85826303e-05  7.37856608e-03
  8.62286426e-03 -2.91677285e-03 -3.38535174e-03  9.04617552e-03
  5.67254669e-04  6.04553195e-03 -8.92167387e-04  3.77531000e-03
 -8.55491497e-03  7.47546135e-03 -3.35249281e-03  8.73476791e-04
 -9.88903455e-03  5.14927087e-03  6.02914719e-03  8.40316527e-03
  5.92609309e-03 -4.27222438e-03  4.15387657e-03  8.35004076e-03
 -8.19381233e-03  5.12419268e-03  9.10134870e-04  6.93658879e-03
  7.65572116e-03  3.32239526e-03 -4.14001103e-03 -3.75886739e-04
 -3.07306810e-03  2.09411350e-03  1.77558081e-03  1.06710438e-02
  7.79774226e-03  5.08995727e-03  8.30782298e-03  2.40578665e-03
 -6.22258708e-03 -4.83996328e-03  7.67315738e-03  9.30307899e-03
 -3.74681636e-04 -8.39463377e-04  9.84417088e-03 -6.29417505e-03]",27,thumbnails/4euCYB3-djA_max.jpg
O6TCcl3_ws8,Bondage Tutorial: Single Wrist Restraint,Burnett Foundation Aotearoa,149470,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,149470,33,,,bondage tutorial single wrist restraint,"[-0.00796049 -0.00035592  0.00645307 -0.00321695 -0.0016493  -0.01093108
 -0.00708256  0.01083074  0.00685437 -0.00417908  0.00501598  0.0071722
 -0.00161236 -0.00446439 -0.00686899  0.00802423  0.00178194  0.00327145
  0.00324263 -0.00087858  0.0003117   0.0107461  -0.00349496 -0.00174806
  0.00521268 -0.00278701  0.00604326 -0.01044518 -0.00833886  0.00777774
 -0.00175196 -0.0069097   0.00162003 -0.00962232 -0.00768836  0.00415904
 -0.0026845  -0.01055873  0.00566028 -0.01262571 -0.00505512 -0.00657634
  0.0072192  -0.0052286   0.01090594 -0.00794878 -0.00217213 -0.00135652
 -0.00811465 -0.00199605  0.003459   -0.00305651  0.00652903  0.00279875
  0.00400473 -0.00386169 -0.00508186  0.00752026  0.00238413 -0.00688301
  0.00905959 -0.00150388  0.00400191  0.00202994 -0.00060943  0.00354445
  0.00960821  0.00678182  0.00057979  0.01199833 -0.0064032  -0.00034657
  0.01027332 -0.00174902  0.00461924  0.01040518  0.00612182 -0.00614794
 -0.00841834 -0.00728912  0.00218916  0.00382356 -0.00185453  0.00931833
 -0.00624322 -0.00481827 -0.00873715 -0.00539627 -0.00732807  0.00297448
 -0.00293231  0.00946264  0.00754853  0.00782797  0.00616456 -0.00528664
  0.00296382 -0.00444497 -0.00503912 -0.00058418]",10,thumbnails/O6TCcl3_ws8_max.jpg
OsFEV35tWsg,The psychology of evil | Philip Zimbardo,TED,2841835,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,2841835,33,,,psychology evil philip zimbardo,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",1,thumbnails/OsFEV35tWsg_high.jpg
G90Tnk8zHQI,The New Era of Alpha Males,Chad Chad,698989,0.0,0.0013201320132013,0.0,1.3342402575199894e-16,0.0006641226619422,0.0005944650714747,698989,33,,,new era alpha males,"[-0.00881058  0.01048562  0.00648898 -0.00312856 -0.00378629 -0.00208013
 -0.00814558  0.00957709  0.00178341  0.00632883 -0.01025261 -0.00261466
 -0.00686281  0.0062358   0.0091432  -0.00301544 -0.00709946  0.00089716
 -0.00139872 -0.00366012 -0.0060861   0.00034767 -0.00185027  0.00598356
 -0.00869138 -0.00359573 -0.00358898 -0.00573344  0.00206432  0.00052027
  0.00074982 -0.00833329 -0.00905868  0.00051387 -0.00266389 -0.00671046
  0.00657051  0.00502059  0.00438697 -0.00980829  0.00050819  0.00442182
 -0.00809892 -0.0076311  -0.0040682   0.00450844 -0.01007884  0.00029116
  0.00925412  0.00274073 -0.00722711  0.00649351  0.00583073 -0.00816815
  0.0034525   0.00993174  0.00587543 -0.00375738  0.00148236 -0.0032768
 -0.0074872   0.00444628 -0.00430485 -0.00381791 -0.00892373 -0.00609522
  0.00065909  0.00435777 -0.00288795  0.0111385   0.00168178 -0.00786347
 -0.00617298 -0.00260833  0.00024363 -0.0044001   0.00868913  0.00283412
 -0.01043442  0.00706975 -0.00230489 -0.00731646 -0.00334084  0.01008899
 -0.00686132 -0.00376466 -0.00203393  0.00932636  0.00797249 -0.00806016
 -0.00530723  0.00123603  0.00268144  0.00377811  0.00795835  0.00300698
  0.00039802  0.00177451  0.00029452  0.00432115]",15,thumbnails/G90Tnk8zHQI_max.jpg
VRJzvJ5XPQI,Body Language Expert Explains How to Show Confidence | WIRED,WIRED,12770858,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,12770858,33,,,body language expert explains show confidence wired,"[ 2.98014213e-03  3.00455908e-03  3.82721680e-03  6.58076396e-03
 -1.58310088e-03 -3.19706951e-03  2.35409848e-03  4.32676822e-03
 -3.61573393e-03  1.46379939e-03  6.32292184e-04 -2.95296567e-03
  3.01499153e-04 -1.16237359e-04 -3.53770214e-03 -1.21381634e-03
  5.82008250e-03 -8.22433364e-03  1.27309631e-03 -6.94424473e-03
 -3.57458205e-03  2.14894209e-03 -1.86552631e-03 -1.83750910e-03
 -3.72887054e-03 -2.24926825e-05 -3.05219810e-03  6.87094347e-04
 -2.86349840e-03  2.91163847e-03  3.83540220e-03  9.06538859e-04
  6.43073523e-04 -2.39518215e-03  7.36248912e-04  8.02611653e-03
  1.28489512e-03 -6.49593910e-03 -5.62336820e-04 -1.23891840e-02
  3.44882836e-03 -3.24494392e-03 -2.71338690e-03  2.61397543e-03
  1.51947315e-03 -5.90897223e-04 -3.04548559e-03 -5.95791265e-04
 -6.20689429e-03 -1.72179111e-03  3.37922014e-03 -3.48665286e-03
 -1.09712901e-05  1.69066677e-03 -4.03771736e-03  3.27544380e-03
  2.17483379e-03  1.07936980e-03 -9.66833439e-03 -3.14654573e-03
 -1.60580780e-03  8.14169645e-04 -3.52400728e-03 -5.49228804e-04
 -1.58510404e-04  5.49481832e-04  1.76992931e-03  1.65395439e-03
 -4.28425707e-03  4.73573478e-03 -4.14193654e-03  2.17071339e-03
  2.31902977e-03  3.76057508e-03  5.19214617e-03 -1.27162074e-03
  2.87499657e-04  7.96310313e-04 -1.00998057e-03  2.72266194e-03
  1.18443416e-03 -1.26212090e-03 -4.26680781e-03  2.62666005e-03
 -7.89585058e-03  1.80396531e-03  2.87167658e-03  6.52139308e-03
  3.96464625e-03  2.62283720e-04  7.09156087e-03  3.58201587e-03
 -2.30288808e-03  1.58862106e-03  6.76625082e-03  3.11290263e-03
  8.17873690e-04 -5.98161668e-03  1.47001597e-03  1.33230817e-04]",26,thumbnails/VRJzvJ5XPQI_max.jpg
JzUuPguQ0pA,How To Eat Every Insect | Method Mastery | Epicurious,Epicurious,5105934,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,5105934,33,,,eat every insect method mastery epicurious,"[-7.23706384e-04  8.72334745e-03 -2.43386091e-03  4.61646775e-03
  1.88908807e-03 -2.10556458e-03  7.26930005e-03  1.25786588e-02
 -5.18059125e-03  2.15396658e-03 -2.04285886e-03 -1.05117913e-03
 -2.73731421e-03 -1.48227159e-03  6.67716702e-03 -2.29955046e-03
  1.59034898e-04  3.97159863e-04  5.09951897e-05 -8.63808766e-03
 -1.56153145e-03  7.55813578e-03 -2.16443767e-03 -2.65445840e-03
 -1.27331819e-04 -3.89481522e-03 -2.55301911e-05 -1.09338276e-02
 -3.34672933e-03  2.78018508e-03  3.93374218e-03 -5.30387333e-04
  4.43823077e-03 -1.36746373e-03 -6.72757113e-03  1.79966178e-03
 -5.12908620e-04 -1.22310722e-03  4.45250561e-03 -8.78008455e-03
  8.97888560e-03 -3.27203795e-03  1.65579154e-03 -2.46631168e-03
  1.88084913e-03  9.62407503e-04 -2.41771620e-03 -1.96510367e-03
 -1.77733760e-04  4.93964832e-03  1.59673847e-03  4.95008053e-03
 -1.68980809e-03  3.77072114e-03  3.26139759e-03  3.96253681e-03
 -2.83723813e-03  1.49416470e-03 -7.03302538e-03  7.97789253e-04
 -6.40260987e-05 -1.58314651e-03  4.15807730e-03 -5.27010160e-03
 -3.35642439e-03 -1.95577834e-03  4.95245727e-03  3.34339775e-03
 -9.42212436e-03  4.53509204e-03  4.17448394e-03  3.43626365e-03
  1.24793116e-03 -3.75983887e-03  3.80332838e-03  2.23669875e-03
 -1.95784098e-03 -9.64410428e-04 -4.93514305e-03  7.38830830e-04
  2.88474932e-03  9.68075692e-05 -3.55279562e-03 -1.86190149e-03
 -4.58845589e-03 -1.34713575e-03 -5.43383183e-03  1.30141629e-02
  3.69572453e-03 -1.53788982e-03  7.93738570e-03  4.01202589e-03
 -2.39089434e-03  5.32546593e-03  9.03159939e-03  4.47740126e-03
  2.85366667e-03 -4.55549220e-03 -7.25813807e-05 -5.26935095e-03]",2,thumbnails/JzUuPguQ0pA_max.jpg
MLl4b9726wA,Bipolar vs Borderline Personality Disorder – How to tell the difference,Dr. Tracey Marks,2954111,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,2954111,33,,,bipolar borderline personality disorder tell difference,"[ 5.43262763e-03 -2.37171259e-03 -9.57924407e-03 -1.88405509e-03
  4.14875243e-03  2.22927119e-04  6.91157486e-03 -7.36415852e-03
 -4.25966224e-03 -5.17919660e-03  4.62397700e-03 -9.32326447e-03
  9.87408403e-03  8.99450015e-03 -5.85518358e-03 -2.92553008e-03
  4.15415922e-03 -3.23855295e-03 -5.43023599e-03  1.32824061e-03
  8.39074515e-03  2.76712165e-03  1.02530001e-02  9.72319045e-04
  2.21209880e-03  1.20726437e-03 -6.04407978e-04 -5.33602480e-03
  1.64682907e-03  3.52352206e-03 -4.48870147e-03 -2.43513868e-03
 -5.22965146e-03  5.78979263e-03  6.97421236e-03 -2.37285439e-03
  2.22246582e-03 -8.96906015e-04 -7.73844682e-03 -1.22394823e-02
  7.93348346e-03 -1.02572143e-02  7.17932835e-07  2.03231256e-03
 -1.05422991e-03 -8.99385847e-03  2.41513038e-03  8.42810981e-03
 -4.27120226e-03 -4.82787099e-03 -8.13793484e-03 -2.21380848e-04
  6.37130719e-03 -3.18814931e-03  3.33006959e-03 -9.15093813e-03
  5.97355980e-03  6.89809304e-03  5.79681015e-03  3.95111972e-03
 -5.68534434e-03 -9.60120186e-03  2.65203090e-03 -3.32847098e-03
 -7.37720774e-03  5.60020888e-03 -3.77716147e-03  3.34812840e-03
 -1.00623919e-02  3.11307027e-03 -7.10304640e-03 -6.27847854e-03
  7.63430586e-03 -8.69729090e-03 -6.12608530e-03  9.65048652e-03
  3.35543277e-03 -4.15298715e-03 -4.12892550e-03 -4.30918112e-03
 -2.25742394e-03 -3.58275627e-03 -4.62202355e-03  3.58791021e-03
 -1.06975073e-02 -1.30784023e-03  9.62250587e-03  9.14144213e-04
  7.71929976e-04 -3.60969640e-03  6.71883812e-03 -3.18014319e-03
  2.32953171e-04  3.41157871e-03  4.38638823e-03 -2.70983065e-03
 -2.47460091e-04  2.26547098e-04  3.95426759e-03  1.90453359e-03]",1,thumbnails/MLl4b9726wA_max.jpg
VEu2eAEEgAo,What Touch Starvation Does To Your Mind,Psych2Go,49486,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,49486,33,,,touch starvation mind,"[-7.34440691e-04  5.02941851e-03  4.35422547e-03 -7.78563321e-03
  3.51192639e-03  4.72000008e-03  1.62337930e-03  2.24680244e-03
 -4.60642995e-03  1.86848524e-03  6.58092555e-03 -9.23628826e-03
  4.69497265e-03  3.44232772e-03  9.14229732e-03  2.28956784e-03
  4.24235407e-03 -4.14571725e-03 -8.97566136e-03 -4.70102951e-03
 -4.96696541e-03  2.73397588e-03 -7.16505619e-03  2.29139836e-03
  4.41821711e-03 -8.29392869e-04  6.81661675e-03 -9.06016026e-03
  8.78550694e-04  4.58077015e-03  6.67225942e-03  3.58256511e-03
  1.05927419e-02 -1.72211276e-03 -1.02881677e-02 -4.13855305e-03
 -6.61659578e-04 -9.27838776e-03 -1.42288988e-03 -4.89585288e-03
 -7.57769588e-03 -8.64600018e-03  8.52972548e-03 -9.60806478e-03
  3.50323622e-03 -3.71886464e-03  8.56694207e-03 -2.62740627e-03
 -7.29382271e-03  6.90737087e-03 -5.39393572e-04 -2.61700735e-03
 -7.72017473e-03 -5.10600023e-03  6.72060624e-03 -4.01612278e-03
  1.02916488e-03 -4.50452836e-03  1.95590779e-03  6.95754960e-03
 -7.38045061e-03  9.14483797e-03 -2.95916013e-03  2.10244078e-04
  5.69755735e-04  1.36991125e-03 -5.69674745e-03 -2.90352223e-03
  4.90684935e-04  9.33281891e-03  3.60465678e-03  3.18519142e-03
 -5.34072937e-03 -8.46095849e-03  6.54260209e-03  3.12013342e-03
  7.52493227e-03 -2.86685093e-03  5.47780842e-03  5.49769320e-05
  4.40130522e-03 -3.01574939e-03 -4.79177618e-03 -3.70581029e-03
 -5.45308227e-03  4.46524890e-03 -4.20026109e-03  1.31452391e-02
  7.40565360e-04 -9.79544502e-03 -5.97017957e-03  4.04776772e-03
 -9.67347529e-03 -2.80688226e-04  7.02467514e-03  5.00579784e-03
  1.09310038e-02  2.07749219e-03  4.37968317e-03 -1.06238388e-02]",2,thumbnails/VEu2eAEEgAo_max.jpg
Eot_aZA1eDU,"Fox attacks Pete Buttigieg's family, INSTANTLY regrets it",Brian Tyler Cohen,393352,0.0,0.0013201320132013,0.0,1.3342402575199894e-16,0.0006612443719125,0.0005941772424718,393352,33,,,fox attacks pete buttigieg family instantly regrets,"[ 0.00248533 -0.00241947 -0.00678884 -0.00900239 -0.00983058  0.00481159
 -0.00775312  0.00770758  0.0026745  -0.00127796 -0.00489031 -0.00982069
  0.0025401  -0.00312072  0.00153423  0.00170028 -0.0064588  -0.00872176
 -0.00512638 -0.00398328  0.00891171  0.00477552  0.00977958 -0.0050691
 -0.00792436  0.00511066 -0.00989038  0.00233293 -0.00504248  0.00191546
  0.0102439   0.00586708 -0.0052291   0.00457574  0.00624195  0.00271268
 -0.00571763 -0.00976615 -0.00744151 -0.00516647  0.0019519   0.00573056
  0.00615504 -0.00737491  0.00247949 -0.00555538 -0.00115982  0.00010939
 -0.00851491  0.00566011  0.00933659 -0.00646688 -0.00017983  0.00518008
 -0.00874309  0.00453399  0.00453706 -0.00574695 -0.00939127 -0.00377357
 -0.00247168 -0.00664343 -0.00042954 -0.00979463 -0.01077873  0.00849595
 -0.00890644  0.00119281  0.0080564  -0.0082421  -0.00048862  0.00208132
  0.00418991 -0.00408169  0.00998668  0.00640265 -0.00918638  0.00223581
 -0.00343097  0.00129057  0.00840602  0.00011512 -0.00231794  0.00270021
 -0.00210076  0.00606075  0.0017893   0.00216901  0.00943509  0.00324724
 -0.0029819   0.00266058 -0.0020943  -0.00845428 -0.00053673  0.0088607
 -0.00233118  0.00054976  0.00594411 -0.00727474]",26,thumbnails/Eot_aZA1eDU_high.jpg
5eTnbveX1l4,Anal सेक्स क्या है ?  #Anal sex good or bad,Dr Ruby Bansal Physician - HIV & ID Specialist,46292,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,46292,30,,,anal anal sex good bad,"[-1.12651242e-03  4.59853886e-03  4.65519144e-04 -6.28066855e-03
  2.58708955e-04 -6.70833280e-03  6.70074206e-03  8.09843000e-03
  1.03258435e-03 -5.91554446e-03  2.85239751e-03 -7.70819047e-03
 -8.46499112e-03 -6.09731767e-03 -3.41766560e-03  6.66607753e-04
  1.83858280e-03 -8.56460351e-03  3.74721596e-04 -9.47644282e-03
  3.69990384e-03  2.13725166e-03  7.66995130e-04 -1.26399007e-03
 -6.36086706e-03 -4.41884738e-04 -5.28715667e-04 -5.89673268e-03
 -2.20178685e-04 -1.16305274e-03  2.88371299e-03 -2.84557976e-03
 -3.58498597e-04 -4.85525420e-03 -6.88943034e-03  2.16858461e-05
  6.61575375e-03  5.45968534e-04 -3.52663570e-03 -3.87614779e-03
  6.19891705e-03 -5.59061207e-03  2.88963842e-04  2.73147877e-03
  6.56121923e-03  1.16574054e-03 -2.68736994e-03  1.42462179e-03
  9.56879812e-04  3.81576479e-03  2.92849052e-03  6.59190118e-04
  6.84347097e-03 -3.61590483e-03 -8.84006731e-03  8.06287280e-04
  6.87927380e-03  1.80409732e-03 -7.89100584e-03  1.89377228e-03
 -1.86119555e-03 -2.60080677e-04  6.34348299e-03  8.14258354e-04
 -3.06286523e-03  7.44723808e-03  1.96540914e-03  4.71470971e-03
 -5.38263097e-03 -5.79541491e-04 -3.65110952e-03  5.17435605e-04
  9.40970145e-03  2.46791681e-03 -3.62423714e-04 -1.51446159e-03
  4.38570417e-03 -2.45835073e-03 -1.64690765e-03  2.14440003e-03
 -2.50415294e-03 -1.08912599e-03 -3.14178970e-03 -4.45782999e-03
 -7.75534078e-04 -5.76619874e-04  4.83376626e-03  8.74394737e-03
  5.24509000e-04 -4.63004317e-03  1.13775283e-02  4.26514354e-03
 -1.35725050e-03  2.08926736e-03  9.18843318e-03  4.41484153e-03
  2.82193488e-03 -1.41643034e-03  4.93203057e-04  6.71973918e-04]",22,thumbnails/5eTnbveX1l4_max.jpg
